ID;PAGE_ID;NAME;DISPLAY_NAME;DATA_TYPE;LENGTH;SCALE;SEARCHABLE;FILTERABLE;TYPE;CONFIGURABLE;CUSTOM;DEFAULT
2525;205;PURCHASE_ORGANIZATION;PURCHASE_ORGANIZATION;VARCHAR;60;0;0;0;0;1;0;0
2526;205;PURCH_GRP_ID;PURCH_GRP_ID;VARCHAR;60;0;0;0;0;1;0;1
2527;205;MAX_UTIL;MAX_UTIL;DECIMAL;18;4;1;0;0;1;0;1
2528;205;FIRST_SHP_TRANSM;FIRST_SHP_TRANSM;DATE;0;0;1;1;0;1;0;1
2529;205;ERP_SHPM_BTDID;ERP_SHPM_BTDID;VARCHAR;60;0;0;0;0;1;0;1
2530;205;LAST_SHPM_TRANSM;LAST_SHPM_TRANSM;DATE;0;0;1;1;0;1;0;1
2532;205;ERP_SHPM_TYPE;ERP_SHPM_TYPE;VARCHAR;255;0;0;0;0;1;0;1
2533;205;LAST_LOCATION;LAST_LOCATION;VARCHAR;60;0;1;0;0;0;0;0
2534;205;NEXT_PLANNED_LOCATION;NEXT_PLANNED_LOCATION;VARCHAR;60;0;1;0;0;0;0;0
2535;205;MAX_UTIL_MASS;MAX_UTIL_MASS;VARCHAR;30;0;0;0;0;1;0;1
2536;205;DOC_CHECK_STATUS_TXT;DOC_CHECK_STATUS_TXT;VARCHAR;30;0;0;0;0;1;0;1
2537;205;CROSS_DOC_CHECK_STATUS_TXT;CROSS_DOC_CHECK_STATUS_TXT;VARCHAR;30;0;0;0;0;1;0;1
2538;205;VOYAGE;TRAIN_ID;VARCHAR;100;0;1;0;0;0;0;0
2601;206;FREIGHT_BOOKING_ID;FREIGHT_BOOKING_ID;VARCHAR;60;0;1;0;0;0;0;0
2602;206;LOCATION;LOCATION;VARCHAR;22;0;0;1;0;0;0;0
2603;206;RESOURCE_TYPE;RESOURCE_TYPE;VARCHAR;200;0;1;0;0;0;0;0
2604;206;SCHEDULE_ID;SCHEDULE_ID;VARCHAR;60;0;1;0;0;0;0;0
2605;206;TRAIN_ID;TRAIN_ID;VARCHAR;60;0;1;0;0;0;0;0
2606;206;ACTIVE_RESOURCE_ID;ACTIVE_RESOURCE_ID;VARCHAR;60;0;1;0;0;0;0;0
2607;206;DEPARTURE_TIME;DEPARTURE_TIME;DATE;0;0;1;1;0;1;0;0
2608;206;LADEN_LOAD_QUANTITY;LADEN_LOAD_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
2609;206;LADEN_DISCHARGE_QUANTITY;LADEN_DISCHARGE_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
2610;206;EMPTY_LOAD_QUANTITY;EMPTY_LOAD_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
2611;206;EMPTY_DISCHARGE_QUANTITY;EMPTY_DISCHARGE_QUANTITY;VARCHAR;10;0;1;1;0;0;0;0
3100;301;ORDER_ID;BOK_TRANSPORTATION_UNIT;NVARCHAR;20;0;0;0;0;0;0;1
3101;301;TU_TYPE;BOK_TU_TYPE;NVARCHAR;2;0;1;1;0;0;0;0
3102;301;CUSTOMER_NAME;BOK_CUSTOMER_NAME;NVARCHAR;35;0;1;0;0;1;0;1
3103;301;RESOURCE_TYPE;BOK_RESOURCE_TYPE;NVARCHAR;10;0;1;1;0;0;0;0
3104;301;QUANTITY;BOK_QUANTITY;INTEGER;0;0;0;0;0;1;0;0
3105;301;ASSIGN_QUANTITY;BOK_ASSIGN_RESOURCE;INTEGER;0;0;0;0;0;1;0;0
3106;301;PLANNED_DEPARTURE_TIME;BOK_PLANNED_DEPARTURE_TIME;DATE;0;0;0;0;0;1;0;0
3107;301;SOURCE_LOCATION;BOK_SOURCE_LOCATION;NVARCHAR;20;0;1;0;0;1;0;0
3108;301;PLANNED_ARRIVAL_TIME;PLANNED_ARRIVAL_TIME;DATE;0;0;0;0;0;1;0;0
3109;301;DESTINATION_LOCATION;BOK_DESTINATION_LOCATION;NVARCHAR;20;0;1;0;0;1;0;0
3110;301;SHIPPER;BOK_SHIPPER;NVARCHAR;255;0;1;0;0;1;0;1
3111;301;PORT_OF_LOADING;LOADING_LOCATION;NVARCHAR;255;0;0;0;0;1;0;1
3112;301;PORT_OF_DISCHARGE;DISCHARGE_LOCATION;NVARCHAR;255;0;1;0;0;1;0;1
3113;301;CONSIGNEE;BOK_CONSIGNEE;NVARCHAR;255;0;0;0;0;1;0;1
3114;301;BOOKING_DATE;BOOK_ORDER_DATE;DATE;0;0;0;0;0;1;0;1
3115;301;HAULAGE_TYPE;BOK_HAULAGE_TYPE;INTEGER;0;0;0;1;0;0;0;0
3116;301;EXECUTION_STATUS;BOK_EXECUTION_STATUS;NVARCHAR;255;0;1;1;0;0;0;0
3117;301;LIFECYCLE_STATUS;BOK_LIFECYCLE_STATUS;NVARCHAR;255;0;0;1;0;0;0;0
3118;301;ACTION;BOK_ACTION;DATE;0;0;0;0;0;0;1;0
3119;301;VESSEL_CUTOFF_UTC;VEHICLE_CUTOFF_DATE;TIMESTAMP;0;0;0;0;0;1;0;1
3120;301;VESSEL_POL;VEHICLENAME_LOADING_LOCATION;VARCHAR;100;0;0;1;0;1;0;1
3121;301;LEASE_AGREEMENT;LEASE_AGREEMENT;VARCHAR;20;0;1;1;0;0;0;0
3122;301;LEASE_TYPE;LEASE_TYPE;VARCHAR;60;0;1;1;0;0;0;0
3123;301;SPECIAL_INSTRUCTION_NAME;SPECIAL_INSTRUCTION;VARCHAR;30;0;1;1;0;0;0;0
3124;301;VESSEL_POD;VEHICLENAME_DISCHARGE_LOCATION;VARCHAR;100;0;0;1;0;1;0;0
3125;301;VOYAGE_POL;VEHICLEID_LOADING_LOCATION;VARCHAR;100;0;0;1;0;1;0;1
3126;301;VOYAGE_POD;VEHICLEID_DISCHARGE_LOCATION;VARCHAR;100;0;0;1;0;1;0;1
3127;301;BOOKING_REFERENCE;BOOK_ORDER_REFERENCE;VARCHAR;20;0;0;1;0;1;0;1
3128;301;RESOURCE_NUMBER;RESOURCE_NUMBER;VARCHAR;20;0;0;1;0;1;0;0
3129;301;MEANS_OF_TRANSPORTATION;MEANS_OF_TRANSPORT;VARCHAR;60;0;0;1;0;1;0;1
3130;301;CARRIER_POL;CARRIER_LOADING_LOCATION;VARCHAR;40;0;0;1;0;1;0;1
3135;301;VESSEL_ARRIVAL_DATE;VEHICLE_ARRIVAL_DATE;DATE;0;0;0;1;0;1;0;1
3136;301;RESOURCE_LAST_LOCATION;RESOURCE_LAST_LOCATION;VARCHAR;20;0;0;1;0;1;0;0
3200;302;RESOURCE_NAME;RESOURCE_NAME;VARCHAR;30;0;1;0;0;0;0;0
3201;302;RESOURCE_TYPE_DESC;RESOURCE_TYPE_DESC;VARCHAR;200;0;1;0;0;0;0;0
3202;302;TARE_WEIGHT;RESOURCE_TARE_WEIGHT;DECIMAL;18;4;1;0;0;1;0;1
3203;302;MAX_GROSS_WEIGHT;RESOURCE_MAX_GROSS_WEIGHT;DECIMAL;18;4;1;0;0;1;0;1
3204;302;INSIDE_LENGTH;RESOURCE_INSIDE_LENGTH;DECIMAL;18;4;1;0;0;1;0;1
3205;302;INSIDE_WIDTH;RESOURCE_INSIDE_WIDTH;DECIMAL;18;4;1;0;0;1;0;1
3206;302;INSIDE_HEIGHT;RESOURCE_INSIDE_HEIGHT;DECIMAL;18;4;1;0;0;1;0;1
3207;302;DOOR_WIDTH;RESOURCE_DOOR_WIDTH;DECIMAL;18;4;1;0;0;1;0;1
3208;302;DOOR_HEIGHT;RESOURCE_DOOR_HEIGHT;DECIMAL;18;4;1;0;0;1;0;1
3209;302;MAX_LENGTH;RESOURCE_MAXIMUM_LENGTH;DECIMAL;18;4;1;0;0;1;0;1
3210;302;VOLUME;RESOURCE_VOLUME;DECIMAL;18;4;1;0;0;1;0;1
3211;302;BUILT_DATE;RESOURCE_DATE_OF_BUILT;DATE;0;0;1;0;0;1;0;1
